"","X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat","city","dayType"
"259",23841,12076.9538324043,"Private room","False","True",2,"False",0,0,8,89,3,4.30353162350754,0.709027970790457,318.811484373217,22.160940056417,666.013019010866,11.9255188586941,-0.18071,51.48849,"london","weekdays"
"260",23849,142.289329476234,"Private room","False","True",2,"True",0,0,10,97,1,6.51765398631569,1.38784411373825,201.227167466829,13.9875237076924,417.508440468038,7.475837015709,-0.03385,51.51223,"london","weekdays"
"261",23966,860.32126813895,"Entire home/apt","False","False",2,"False",0,1,9,83,1,3.81927889285613,0.404655372604036,312.947928609004,21.7533577885961,811.544645223039,14.5313840646134,-0.08233,51.52791,"london","weekdays"
"262",23970,193.795714856888,"Private room","False","True",2,"True",0,0,10,99,1,6.71715282639983,0.586298397625212,171.03175027256,11.8886067513718,379.186718340511,6.78965460352706,-0.19608,51.55093,"london","weekdays"
"263",24108,2185.61113854982,"Private room","False","True",3,"False",1,0,10,97,1,7.68706567038026,1.48556959480057,175.53440714407,12.2015914270033,344.977896130497,6.17711709636974,-0.02065,51.49032,"london","weekdays"
"264",24349,15499.8941649615,"Entire home/apt","False","False",3,"True",0,1,10,95,3,0.269101018604971,0.227193308738613,1100.39167614072,76.4894464874029,2358.35849307655,42.2283767463213,-0.13038,51.50995,"london","weekdays"
"265",24361,214.492344598885,"Private room","False","True",4,"False",1,0,9,88,1,2.16527048379075,0.52528716997379,474.090790783947,32.9545769548351,876.549923654492,15.6953578184602,-0.1412,51.49084,"london","weekdays"
"266",24654,222.723958700816,"Private room","False","True",2,"False",1,0,7,87,1,6.10347978225208,0.311496270958884,187.127150444548,13.0074158780151,408.874295089086,7.32123543795257,-0.1364,51.5629,"london","weekdays"
"267",24684,167.68973870505,"Private room","False","True",2,"False",0,1,10,100,1,4.09179760260722,0.339955725706349,290.015975534565,20.1593322833408,631.584245881353,11.3090429467855,-0.17988,51.5252,"london","weekdays"
"268",24739,562.336837649051,"Entire home/apt","False","False",6,"False",0,1,9,96,2,7.59788754466012,0.594962460228286,176.750676231818,12.2861356409579,375.48964767599,6.72345546826517,-0.01929,51.49828,"london","weekdays"
"269",24759,2643.52407159152,"Entire home/apt","False","False",4,"False",1,0,10,97,2,3.81197141989793,0.452467184174046,323.347691352553,22.4762568372732,954.382635856549,17.0890174777976,-0.08059,51.52612,"london","weekdays"
"270",25195,147.933864860415,"Private room","False","True",2,"False",0,0,10,99,1,8.51259413613328,0.462941888546123,133.473109522645,9.27786395490148,296.501347225033,5.30910403705283,-0.20468,51.4489,"london","weekdays"
"271",25316,404.76022484066,"Entire home/apt","False","False",2,"False",0,0,10,96,1,3.75862435755893,0.531201569737638,304.102766966273,21.1385207875412,700.09966043496,12.535868616926,-0.08678,51.53058,"london","weekdays"
"272",25357,236.835297161269,"Private room","False","True",2,"False",1,0,9,87,1,4.88214877119863,0.153910773112893,279.765373190035,19.4468015395193,717.410367592327,12.8458312734655,-0.19261,51.49176,"london","weekdays"
"273",25501,573.625908417413,"Entire home/apt","False","False",3,"False",0,1,9,94,2,2.44735801683119,0.320050269235408,446.391049403227,31.0291371937072,955.590317061908,17.1106420175268,-0.12961,51.53028,"london","weekdays"
"274",25581,412.286272019568,"Entire home/apt","False","False",6,"False",0,0,10,98,3,7.48339118042194,3.01273303723057,156.228461754267,10.8596137396028,337.02048205745,6.0346329573427,-0.04844,51.55405,"london","weekdays"
"275",25630,12886.2390931113,"Entire home/apt","False","False",6,"False",0,0,10,100,2,2.9383262533553,0.619717028101828,386.731821861267,26.8821580848186,781.526400059231,13.9938823362875,-0.14658,51.5319,"london","weekdays"
"276",25767,659.705073026176,"Entire home/apt","False","False",5,"False",0,1,9,90,2,2.37972698837544,0.0788433407071674,449.475218016386,31.2435211764375,1039.9904456326,18.6218967471128,-0.12358,51.52957,"london","weekdays"
"277",25853,528.469625343964,"Entire home/apt","False","False",2,"False",0,1,10,100,0,4.80911730634876,0.371843471708976,279.245065387745,19.4106343668087,675.056528965612,12.0874504507736,-0.19,51.4897,"london","weekdays"
"278",25921,2574.61370210965,"Entire home/apt","False","False",4,"False",0,0,10,100,1,8.28396540414392,0.731771734450455,167.589221212746,11.6493127363303,352.083286311923,6.30434503664757,-0.00875,51.50129,"london","weekdays"
"279",25995,2196.42983136951,"Entire home/apt","False","False",2,"False",1,0,10,100,1,3.69385218988593,0.527138972050728,282.541202467555,19.6397525128724,532.478297996096,9.53446825112912,-0.12831,51.47513,"london","weekdays"
"280",26084,121.122321785555,"Private room","False","True",2,"True",0,0,10,99,1,6.56773363884738,2.08709982170065,173.771565131905,12.0790543225532,393.523459534167,7.04636591786605,-0.075,51.55743,"london","weekdays"
"281",26142,2090.82998189045,"Private room","False","True",4,"False",1,0,10,90,2,5.98608195681067,0.23728697549343,217.98037883457,15.1520580205102,474.273811541133,8.49226835252933,-0.21293,51.51564,"london","weekdays"
"282",26233,2416.09633340389,"Entire home/apt","False","False",6,"False",0,1,10,88,3,1.59193767343449,0.348269443094881,565.858778178673,39.333471591428,1463.75906711572,26.209827527693,-0.14994,51.50536,"london","weekdays"
"283",26241,237.305675109951,"Entire home/apt","False","False",2,"False",0,1,9,90,1,3.26457208209235,0.272712670620152,359.35280092127,24.9790119574213,827.455544481345,14.8162819926531,-0.17188,51.51804,"london","weekdays"
"284",26243,859.615701215927,"Entire home/apt","False","False",2,"False",0,1,10,94,1,1.55046895019529,0.328268192321289,588.935746448813,40.9375772638565,1392.60089208532,24.935681025969,-0.14901,51.50456,"london","weekdays"
"285",26314,320.092194077942,"Entire home/apt","False","False",2,"False",0,1,7,63,1,3.27905115363498,0.140705051912128,367.85631824059,25.5701008824411,917.328650625053,16.4255349525997,-0.17339,51.51532,"london","weekdays"
"286",26329,471.083515604788,"Entire home/apt","False","False",4,"False",0,0,9,55,2,4.69273856251834,0.0597607777291828,252.003822791997,17.5170653650096,569.691926486736,10.200809322096,-0.18523,51.53028,"london","weekdays"
"287",26339,123.709400503304,"Private room","False","True",2,"False",1,0,10,100,1,6.21809276991535,0.850753897171724,209.294275667048,14.5482773505706,406.654302027078,7.28148460970831,-0.04148,51.49284,"london","weekdays"
"288",26416,2658.81135492368,"Entire home/apt","False","False",4,"False",0,0,6,72,1,3.25666918932239,0.251927727010134,356.840550049608,24.8043826115462,765.505601938228,13.7070165774062,-0.16871,51.52232,"london","weekdays"
"289",26572,362.19102048496,"Entire home/apt","False","False",4,"False",0,1,8,74,1,2.82445355961399,0.277165732057374,471.965261466736,32.8068290533456,860.989087334583,15.4167280594418,-0.15976,51.5238,"london","weekdays"
"290",26575,117.829676144782,"Private room","False","True",2,"False",0,0,6,87,1,8.60896384815826,0.672094716336246,132.402441347507,9.20344062195225,293.613100620129,5.25738757150009,-0.2102,51.4507,"london","weekdays"
"291",26618,734.495166866577,"Entire home/apt","False","False",6,"False",0,1,10,100,2,2.75788275386048,0.329370221334898,494.321120995985,34.3608096569973,852.084348838341,15.2572812861244,-0.15696,51.52496,"london","weekdays"
"292",26681,148.874620757779,"Private room","False","True",2,"False",0,0,6,80,1,4.75351564398379,0.334810158399083,249.058636338394,17.3123421864152,527.730641539677,9.44945750060399,-0.18386,51.5326,"london","weekdays"
"293",26700,905.242362238058,"Entire home/apt","False","False",4,"False",0,1,10,96,2,2.40017031396758,0.13888333836532,508.317686358058,35.3337264469756,876.334985322248,15.6915091682665,-0.095,51.501,"london","weekdays"
"294",26816,285.754603824173,"Entire home/apt","False","False",3,"False",0,1,10,94,1,9.0520041590405,2.18137787181973,123.587107346118,8.59067697334612,269.148220379619,4.81932347612071,-0.131,51.427,"london","weekdays"
"295",26953,1039.5352665867,"Entire home/apt","False","False",5,"True",1,0,9,93,2,4.06576247595169,0.364230323408558,419.425169485308,29.1547089572075,761.415195035551,13.6337744285814,-0.06933,51.51246,"london","weekdays"
"296",26964,232.837084597474,"Private room","False","True",2,"False",0,0,10,100,1,8.47750827139488,0.441119532745061,131.375421330868,9.13205132093564,291.615783415475,5.2216239402932,-0.15348,51.43388,"london","weekdays"
"297",26966,226.251793315929,"Entire home/apt","False","False",4,"False",1,0,10,96,1,5.98189568635198,1.0614240566137,214.298978746327,14.8961598152131,407.759868443264,7.30128069892792,-0.04716,51.48896,"london","weekdays"
"298",27003,388.061807662457,"Entire home/apt","False","False",2,"False",0,1,10,80,1,4.09076461096248,0.51178777323368,452.286381248035,31.4389282521514,749.663168063346,13.4233445791874,-0.06872,51.51072,"london","weekdays"
"299",27116,168.865683576754,"Private room","False","True",2,"True",0,0,10,97,1,4.42177575509272,0.478959279366204,240.828006636718,16.7408936524323,469.68351530333,8.40651652986489,-0.1179,51.46904,"london","weekends"
"300",27120,208.847809214704,"Private room","False","True",2,"False",0,0,8,80,1,2.06164558391155,0.440254709460267,560.303417061125,38.9488749631357,977.922952252117,17.5031168759084,-0.09876,51.5037,"london","weekends"
"301",27164,224.370281521202,"Entire home/apt","False","False",2,"True",1,0,10,96,1,11.0357704187776,4.64739377210109,113.82975340551,7.91274994489654,232.48159161346,4.16101540528986,0.0103,51.459,"london","weekends"
"302",27219,2190.0797290623,"Entire home/apt","False","False",4,"False",1,0,10,98,2,1.85224821604767,0.420519967515919,550.38492018023,38.2594015759083,1036.18563077949,18.5459173024856,-0.14832,51.49791,"london","weekends"
"303",27275,376.302358945413,"Private room","False","True",2,"False",0,1,9,84,1,1.42660914152977,0.142333200762219,590.543278999807,41.0509656620109,1527.54711292959,27.3404316664101,-0.136,51.52,"london","weekends"
"304",27290,2162.32743009008,"Entire home/apt","False","False",6,"False",1,0,10,93,3,4.90964871322799,0.686637871329693,264.740543458819,18.4031473142439,566.771964911561,10.1442306073186,-0.1858,51.48336,"london","weekends"
"305",27360,145.581975117007,"Private room","False","True",2,"True",0,0,10,98,1,6.82653605145827,1.67734421669251,161.851201066809,11.2509079920474,335.640442025023,6.00737907983058,-0.11429,51.44753,"london","weekends"
"306",27436,2168.91272137162,"Entire home/apt","False","False",6,"False",1,0,9,97,3,4.95342178674767,0.645937860189708,266.262063243732,18.5089140864106,560.098467849222,10.0247866380528,-0.18619,51.48302,"london","weekends"
"307",27474,335.144288435758,"Private room","False","True",4,"False",0,0,9,93,2,11.3171536492547,7.3161679737428,103.577438436832,7.20007156093778,210.386385836602,3.76554972139426,-0.02343,51.4301,"london","weekends"
"308",27585,457.442555093017,"Entire home/apt","False","False",4,"False",0,1,8,84,2,7.56484078264665,0.128495242634545,160.253933829023,11.1398757191165,394.528787965069,7.06137786290836,-0.234,51.494,"london","weekends"
"309",27593,628.66012841318,"Entire home/apt","False","False",5,"True",0,0,9,98,2,3.16561645692959,0.137444392849413,331.724685011207,23.0594761432225,781.230664075026,13.9826676415132,-0.10501,51.53307,"london","weekends"
"310",27639,12048.7311554834,"Private room","False","True",2,"False",0,0,8,89,3,4.30357959274907,0.709034889144756,318.80630564935,22.1614692291643,666.006206233898,11.9203506175474,-0.18071,51.48849,"london","weekends"
"311",27737,2061.90173804652,"Entire home/apt","False","False",4,"False",1,0,10,100,2,1.98633294528998,0.300004493865193,520.711713408356,36.1967012868845,987.922636058614,17.6820937922229,-0.14822,51.49601,"london","weekends"
"312",27738,743.667536865872,"Entire home/apt","False","False",6,"False",0,1,9,83,2,2.28229611623512,0.267225091198569,455.472247180302,31.6616516416295,986.338826644802,17.6537463634042,-0.10263,51.52173,"london","weekends"
"313",27883,141.818951527552,"Private room","False","True",2,"True",1,0,10,97,1,5.08149682267937,1.77433854244425,229.023529023019,15.9203183916341,510.120026864763,9.13025962872951,-0.07406,51.53953,"london","weekends"
"314",28089,431.57176791552,"Private room","False","True",3,"False",0,1,10,80,1,3.63598268868846,1.15074876094824,361.397668019577,25.1221608775727,630.69914735744,11.2884157839942,-0.08001,51.49458,"london","weekends"
"315",28096,118.535243067805,"Private room","False","True",2,"False",1,0,9,96,1,4.65665200914283,1.57260160593576,243.532947979936,16.9289246708977,546.514990699327,9.78166606542658,-0.08317,51.53973,"london","weekends"
"316",28246,168.865683576754,"Private room","False","True",2,"False",0,0,10,94,1,7.13795376684492,0.514313584967726,172.516460453056,11.9922917524092,389.59039862766,6.9729892986024,-0.23029,51.50976,"london","weekends"
"317",28275,2180.43698111433,"Private room","False","True",3,"False",1,0,10,97,1,7.68707373308055,1.48555268394543,175.534267513028,12.2020712866091,344.977862317198,6.17450263319135,-0.02065,51.49032,"london","weekends"
"318",28366,167.454549730709,"Private room","False","True",2,"False",0,0,10,98,1,4.31014490408748,0.394452475575984,346.999577625603,24.1212934807536,726.067484774361,12.9953428504111,-0.06664,51.51593,"london","weekends"
"319",28580,3866.03636021543,"Entire home/apt","False","False",2,"False",1,0,10,100,2,7.67896449672236,0.517217965025852,175.544891393608,12.2028097939674,377.159503317578,6.75049793260729,-0.01795,51.49898,"london","weekends"
"320",28684,233.307462546156,"Entire home/apt","False","False",2,"False",0,0,8,90,0,9.43067353815549,4.45178164849764,134.190740864281,9.32812156411179,268.589129170368,4.80727741243914,-0.01378,51.46205,"london","weekends"
"321",28714,184.388155883252,"Private room","False","True",3,"False",0,1,9,88,1,2.3413084503494,0.270901607460005,435.110899557731,30.2462549860243,981.27009109924,17.5630248290924,-0.12076,51.52894,"london","weekends"
"322",28777,334.909099461417,"Entire home/apt","False","False",2,"False",0,1,9,91,0,3.35189406464843,0.480207265425021,417.001778010582,28.9874193456285,798.398024080878,14.2899334725699,-0.16791,51.49184,"london","weekends"
"323",28845,89.1366212751946,"Private room","False","True",2,"False",0,1,9,87,0,8.47790866610677,1.45241473243293,167.055784348542,11.6126988669607,323.338405958432,5.78719406976482,-0.00897,51.49013,"london","weekends"
"324",28881,380.065382534867,"Entire home/apt","False","False",4,"False",1,0,9,85,1,3.66052809840729,0.236747879832634,420.769905084216,29.2493565492351,1010.07397510412,18.0785641638187,-0.07629,51.51612,"london","weekends"
"325",29029,451.327641760154,"Entire home/apt","False","False",5,"False",0,0,2,20,2,3.77493370395681,0.790172258477248,431.166955049406,29.9720960270767,685.462729663041,12.2685884851574,-0.07506,51.49941,"london","weekends"
"326",29089,224.370281521202,"Private room","False","True",2,"False",0,1,9,95,1,2.54209836182044,0.140898159280895,490.544634347392,34.0996700095965,989.456672322489,17.7095503683843,-0.15806,51.52092,"london","weekends"
"327",29178,167.68973870505,"Private room","False","True",2,"False",0,1,10,92,1,7.03812206113763,0.642489405487627,173.694050386184,12.0741506197062,406.336118397877,7.27270850412295,-0.22292,51.487,"london","weekends"
"328",29182,128.883557938804,"Private room","False","True",2,"False",0,0,10,100,1,14.509145479929,5.26622194791717,83.814504387862,5.82627296585609,172.389381213969,3.08546954604634,0.07976,51.49199,"london","weekends"
"329",29196,211.434887932454,"Private room","False","True",2,"False",0,0,10,100,1,4.77265068242005,1.97941309098938,244.17926262393,16.973852521575,506.62076035359,9.06762885543192,-0.16833,51.47382,"london","weekends"
"330",29237,335.144288435758,"Entire home/apt","False","False",2,"True",0,1,10,93,0,3.79241705782616,0.389294719514327,336.014666955201,23.3576895134124,768.444169922895,13.7538116758541,-0.18189,51.51153,"london","weekends"
"331",29244,306.921611514852,"Private room","False","True",3,"False",0,1,10,80,1,2.86520811052809,0.529091560815425,369.002696797822,25.6508160775152,844.601083399714,15.1168877284443,-0.11855,51.53346,"london","weekends"
"332",29357,216.138667419271,"Private room","False","True",2,"False",0,1,9,90,1,4.14007186443471,0.407116468815606,286.417297071761,19.9099829685856,619.204513502983,11.082681866678,-0.17992,51.52608,"london","weekends"
"333",29391,2061.90173804652,"Entire home/apt","False","False",6,"True",0,1,10,100,3,1.95328832448715,0.298977456131934,528.185075804591,36.7162038432885,1000.96503925335,17.9155300838392,-0.14802,51.49631,"london","weekends"
"334",29517,2635.29245748959,"Entire home/apt","False","False",4,"False",1,0,10,97,2,3.81199000780099,0.452482171972438,323.346137708037,22.477050654912,954.412529597918,17.082321275835,-0.08059,51.52612,"london","weekends"
"335",29532,233.307462546156,"Private room","False","True",2,"False",1,0,10,97,1,7.32634993592372,0.542248425790837,188.358011740217,13.0934997435045,431.38505514968,7.72104082577912,-0.022,51.508,"london","weekends"
"336",29628,244.831722288859,"Private room","False","True",2,"False",1,0,10,100,1,4.53555311903057,1.89673703633599,249.42811190978,17.3387204990135,464.15813128886,8.30762178364094,-0.08391,51.47798,"london","weekends"
"337",29636,225.546226392907,"Private room","False","True",2,"False",0,0,9,85,1,3.51649978012361,0.562555335545584,303.130366069068,21.071773553481,734.780436139754,13.1512894980804,-0.10639,51.53705,"london","weekends"
"338",29664,233.307462546156,"Private room","False","True",2,"True",1,0,10,98,1,3.41807414158914,0.959272939534112,376.958023847511,26.2038218760063,660.981980596513,11.8304257330362,-0.08324,51.4949,"london","weekends"
"339",29780,195.912415625955,"Private room","False","True",2,"True",0,0,10,95,1,8.05049172895175,1.27111386816525,140.05642666227,9.7358682523566,316.536738316231,5.66545607044864,-0.189,51.447,"london","weekends"
"340",29985,2663.98551235918,"Entire home/apt","False","False",4,"False",0,0,6,72,1,3.25663862123781,0.251946722718496,356.843901745773,24.8056108302073,765.511523731572,13.7013224189814,-0.16871,51.52232,"london","weekends"
"341",29994,173.334274089231,"Private room","False","True",2,"False",1,0,10,94,1,7.41929474477026,1.01818424590101,176.359282772432,12.25942131376,370.354719636564,6.62870416162587,-0.02088,51.51265,"london","weekends"
"342",29998,103.483148709988,"Private room","False","True",2,"False",1,0,10,97,1,7.82570245843123,2.4200814245461,150.697344185232,10.4755599149003,321.673446152488,5.75739419032644,-0.03936,51.55218,"london","weekends"
"343",30416,1468.99033373315,"Entire home/apt","False","False",5,"False",0,0,2,20,2,3.21640756129767,0.533937704973,577.39043560288,40.136660238775,822.711635512027,14.7251047522446,-0.17113,51.4986,"london","weekends"
"344",30669,258.943060749312,"Private room","False","True",2,"False",0,0,10,100,1,5.86486636398376,0.462409194363976,203.055828646332,14.11520229872,440.445605244471,7.88320888503566,-0.20461,51.52988,"london","weekends"
"345",30767,128.177991015781,"Private room","False","True",2,"False",1,0,8,91,1,5.86822391321897,0.213910829020494,230.386987069648,16.0150976761406,487.210015594438,8.72021034624832,-0.21025,51.51911,"london","weekends"
"346",30832,470.142759707425,"Entire home/apt","False","False",4,"False",0,1,10,86,1,3.84567980882644,0.85040508150648,273.273507167771,18.9963068889404,523.886410641322,9.37665391126968,-0.134,51.474,"london","weekends"
"347",30866,148.874620757779,"Private room","False","True",2,"False",0,1,8,77,1,6.24727602705171,0.432652559931728,205.344226984096,14.2742777889088,425.904633520366,7.62295082790533,-0.04016,51.52181,"london","weekends"
"348",30935,373.950469202004,"Entire home/apt","False","False",4,"False",0,0,9,90,1,5.03920473704806,0.605968518351529,238.473529063937,16.5772247369958,526.925333280484,9.43104533137858,-0.195,51.525,"london","weekends"
"349",31085,2095.06338342858,"Entire home/apt","False","False",6,"False",0,1,10,90,3,1.2335355231612,0.444443017688321,865.791799856455,60.1845634524097,1000.23835937721,17.9025237802504,-0.12716,51.49724,"london","weekends"
"350",31091,1334.46224041017,"Entire home/apt","False","False",4,"False",0,1,10,100,2,1.15782743611143,0.375507201355445,965.709832937642,67.1302554802294,1023.20804302297,18.3136410942765,-0.12721,51.49792,"london","weekends"
"351",31100,2338.01359392272,"Entire home/apt","False","False",6,"False",0,1,10,100,3,1.29519823379195,0.469248440724478,805.65086598469,56.0039326687819,1016.63267540027,18.1959534709958,-0.12917,51.49673,"london","weekends"
"352",31113,374.891225099367,"Entire home/apt","False","False",2,"False",0,0,10,100,2,5.38679458068106,0.465750491451676,244.182866793443,16.9741030614495,582.148717658245,10.4194476884571,-0.20398,51.51652,"london","weekends"
"353",31142,388.061807662457,"Entire home/apt","False","False",2,"True",0,0,10,100,1,1.94545532557,0.387198213752817,519.717811537157,36.127611292913,1309.71865517272,23.4416818249867,-0.15151,51.51735,"london","weekends"
"354",31186,7759.35464145441,"Entire home/apt","False","False",6,"False",0,0,10,100,3,1.70910808545214,0.296463095968154,626.744917420068,43.567482687174,1012.58079429328,18.1234318593294,-0.13984,51.49503,"london","weekends"
"355",31317,374.891225099367,"Entire home/apt","False","False",3,"False",1,0,8,100,1,4.58645113175549,0.343246208554762,260.692216322914,18.1217323118988,544.719649629985,9.74953258855456,-0.18182,51.5318,"london","weekends"
"356",31383,519.062066370329,"Entire home/apt","False","False",3,"False",0,1,9,88,1,1.50242427456032,0.183360759220584,548.749556556619,38.1457210746731,1488.05049324788,26.6335109944899,-0.14745,51.51357,"london","weekends"
"357",31410,266.46910792822,"Entire home/apt","False","False",2,"False",0,0,8,94,1,8.05631352123468,1.48988001498372,151.999762813717,10.5660961114786,318.612519876836,5.70260894346431,-0.02477,51.54201,"london","weekends"
"358",31512,2262.98831110798,"Entire home/apt","False","False",6,"True",1,0,10,93,2,1.27861399377896,0.0739369790911394,599.24509047406,41.6558625031566,1711.65886195043,30.6357111707088,-0.14258,51.51493,"london","weekends"
"359",31517,517.180554575601,"Entire home/apt","False","False",2,"False",0,0,10,95,1,1.78763403580308,0.439068655064219,587.342086171239,40.8284382680736,978.030637620752,17.505044256372,-0.13824,51.49372,"london","weekends"
"360",31546,1543.78042757356,"Entire home/apt","False","False",6,"True",0,1,10,97,2,0.63257380487406,0.217998890296169,873.572137135319,60.7254050297018,2457.47571843175,43.9845333626331,-0.127,51.514,"london","weekends"
"361",31645,279.404501516969,"Private room","False","True",2,"False",0,0,10,97,1,8.72567772222675,2.60450814394198,190.629250537728,13.2513824071507,347.443339929824,6.21863038651726,-0.011,51.479,"london","weekends"
"362",31747,395.587854841365,"Entire home/apt","False","False",4,"False",1,0,10,95,2,7.29769475924666,1.79884798985214,156.660122951077,10.8900559138752,346.533039453228,6.20233759412768,-0.07242,51.5642,"london","weekends"
"363",31758,175.68616383264,"Private room","False","True",3,"False",0,1,9,87,1,5.11250892060019,0.88016452202213,274.903087329621,19.1095853592006,533.26952098961,9.54459523702281,-0.05416,51.51234,"london","weekends"
"364",31767,140.172628707166,"Private room","False","True",3,"False",1,0,9,91,1,7.71079997966732,1.84157237477305,143.763462784449,9.99355878575351,335.03170550573,5.99648375682044,-0.12614,51.43903,"london","weekends"
"365",31817,504.245160986853,"Private room","False","True",4,"False",1,0,9,100,1,5.05858072345708,0.263975107097057,258.889302383105,17.9964047349598,585.597848399843,10.4811811188377,-0.19273,51.48808,"london","weekends"
"366",32020,100.896069992239,"Private room","False","True",2,"True",1,0,10,100,1,10.0128623639457,6.17989995720494,117.483117888757,8.16670955342282,238.768688476074,4.27354348425871,-0.03368,51.44003,"london","weekends"
"367",32054,3001.71687951269,"Entire home/apt","False","False",6,"False",0,1,10,100,3,4.07187685388521,0.530701407111882,364.143045815897,25.3130027915419,738.440173642129,13.2167924225099,-0.18486,51.50069,"london","weekends"
"368",32088,543.28653072744,"Entire home/apt","False","False",4,"False",0,0,10,100,2,4.02382836358294,0.566127489809158,510.898540472086,35.5145493776722,767.147092424285,13.7305962487051,-0.06961,51.50684,"london","weekends"
"369",32121,103.483148709988,"Private room","False","True",2,"True",1,0,10,100,1,7.71220880035723,0.775778124420837,156.255033216526,10.8618965471116,361.109668767947,6.46323385999888,-0.23816,51.50232,"london","weekends"
"370",32258,399.821256379501,"Entire home/apt","False","False",4,"False",0,1,6,80,1,3.7158392598051,0.182969351263543,422.213783414725,29.349726161207,1048.66968662152,18.7693601493736,-0.07527,51.51558,"london","weekends"
"371",32320,329.734942025918,"Entire home/apt","False","False",2,"True",0,0,10,95,1,2.24535272948487,0.360259822845321,558.285684040145,38.8086144743538,973.437122499715,17.4228283396174,-0.09607,51.50361,"london","weekends"
"372",32347,439.803382017451,"Entire home/apt","False","False",4,"False",0,0,9,93,2,8.15687256112834,1.59572340210095,148.76436222747,10.3411908029399,314.107874120972,5.62198363349702,-0.02583,51.54508,"london","weekends"
"373",32622,333.209059558207,"Entire home/apt","False","False",4,"False",0,1,9,93,1,2.77662799151758,0.209453756087666,499.312613806062,24.3063697816078,1051.6224794107,61.7928498804764,2.32527,48.87375,"paris","weekdays"
"374",32723,969.801472644235,"Entire home/apt","False","False",6,"False",0,1,10,83,2,1.53476278648475,0.219903909412523,479.627783535709,23.3481188774453,1211.15831699682,71.1671018154862,2.3462,48.86968,"paris","weekdays"
"375",32851,1778.12470873334,"Entire home/apt","False","False",6,"False",0,1,9,94,3,3.81824673402531,0.316712129067841,514.751902738764,25.0579491641168,977.723736834279,57.4505939894275,2.30577,48.87137,"paris","weekdays"
"376",32951,385.870071768105,"Entire home/apt","False","False",2,"False",0,0,10,100,0,1.15408164474584,0.146233797324923,846.661190692378,41.2151814548359,1335.29149662369,78.4611099638931,2.3397,48.86237,"paris","weekdays"
"377",32953,302.451300214372,"Entire home/apt","False","False",3,"False",0,1,10,100,0,1.45253425600127,0.177890164475833,441.035849697217,21.4694765429056,1118.60299234054,65.7285938013463,2.3508,48.86957,"paris","weekdays"
"378",33056,382.374871842669,"Entire home/apt","False","False",2,"False",0,0,10,93,1,0.972908584823224,0.178047884698985,421.047630569713,20.4964567714131,1005.53803553169,59.0849492999975,2.36494,48.86001,"paris","weekdays"
"379",33310,527.309162084071,"Entire home/apt","False","False",4,"False",0,0,9,95,2,3.2882181193985,0.335929637443522,434.629588288159,21.157621896296,747.12964921814,43.9009921899544,2.30897,48.85021,"paris","weekdays"
"380",33497,4068.64572653556,"Entire home/apt","False","False",6,"False",0,1,9,100,3,3.92211235257714,0.321223488360313,503.369554815488,24.5038603028377,1048.25761737335,61.5951321454401,2.30303,48.86956,"paris","weekdays"
"381",33649,206.915835585796,"Entire home/apt","False","False",2,"False",0,0,9,92,0,1.8484547466472,0.288308425191652,407.259776121405,19.8252686631036,1078.82374552667,63.3911836804589,2.34979,48.87308,"paris","weekdays"
"382",33730,334.840152856743,"Entire home/apt","False","False",3,"True",1,0,10,93,2,1.56300604071813,0.103208965896776,349.096359550307,16.9938931443431,937.175999065239,55.0680276959043,2.365,48.86807,"paris","weekdays"
"383",34019,688.55438531084,"Entire home/apt","False","False",6,"False",0,1,10,100,0,1.58750196103561,0.217088279120887,383.181619138081,18.6531520950178,1028.53533465613,60.436259946428,2.35651,48.87063,"paris","weekdays"
"384",34026,183.148476092833,"Private room","False","True",2,"False",1,0,8,100,1,2.94289222811625,0.159911569283148,416.816314771377,20.2904777442198,1047.97035150962,61.5782525363214,2.3368,48.88086,"paris","weekdays"
"385",34165,207.148848914158,"Entire home/apt","False","False",4,"False",0,0,7,85,1,3.05890645844201,0.216572377210591,208.410139814475,10.1453353760752,536.406746278099,31.5190119996404,2.39425,48.85391,"paris","weekdays"
"386",34169,278.217914064685,"Entire home/apt","False","False",2,"False",1,0,9,87,1,1.44946700484466,0.0749820129277101,335.695557198753,16.3415466016747,900.594114959223,52.918493127021,2.36996,48.86297,"paris","weekdays"
"387",34384,307.577593438345,"Private room","False","True",3,"False",1,0,8,100,1,2.88452019228002,0.252175012249356,214.372782812332,10.4355948279182,587.150392312617,34.5006851410857,2.39066,48.84969,"paris","weekdays"
"388",34446,122.098984061888,"Private room","False","True",2,"False",0,0,9,90,1,4.381588129036,0.152309031908872,193.858372200033,9.43696023226189,446.600006421016,26.2420095554235,2.37598,48.89288,"paris","weekdays"
"389",34780,341.830552707615,"Entire home/apt","False","False",4,"False",0,1,9,93,1,3.60961593379885,0.384962159124177,269.026094070293,13.0960996028712,599.810119258078,35.2445648336414,2.32291,48.83075,"paris","weekdays"
"390",34804,16445.6146891602,"Entire home/apt","False","False",2,"False",0,0,9,100,1,4.60237756934186,0.118665253549537,260.8961093115,12.7003346844571,545.826244702959,32.0724973648857,2.29772,48.83669,"paris","weekdays"
